uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
62281,13,157,70,42,66,70,114,75,147,291
62282,77,16,33,46,62,65,103,150,185,308
62283,88,44,40,45,46,48,84,95,169,386
62284,647,50,32,35,33,34,43,30,47,94
62285,132,156,77,53,57,41,65,67,124,273
62286,4,28,57,66,83,74,99,112,195,328
62287,13,48,46,61,74,71,127,119,168,318
62288,20,180,72,46,65,46,80,88,151,297
62289,842,117,2,10,17,3,9,10,23,15
62290,3,16,45,70,91,109,123,109,173,307
62291,5,40,71,61,60,60,65,83,183,418
62292,26,47,55,46,46,67,93,103,192,370
62293,54,55,56,41,55,52,79,96,196,361
62294,1,33,47,40,58,60,91,106,226,383
62295,8,53,69,69,70,82,115,107,168,305
62296,5,73,81,51,84,64,95,118,165,310
62297,1,126,38,38,36,68,92,139,180,327
62298,80,40,48,37,46,37,60,85,222,390
62299,6,155,68,82,101,60,78,77,139,280
62300,12,42,56,63,62,60,92,126,193,339
62301,2,40,69,72,89,81,117,96,150,330
62302,11,27,38,40,37,50,90,111,203,438
62303,4,29,38,50,79,84,116,144,183,319
62304,2,44,67,63,85,89,116,99,157,324
62305,2,48,73,70,74,83,97,79,177,343
62306,96,101,65,57,46,51,73,66,141,349
62307,5,141,31,38,48,73,79,101,186,344
62308,11,50,58,55,91,80,115,96,168,321
62309,0,15,37,67,81,81,106,122,192,344
62310,0,28,30,58,78,81,110,130,191,339
62311,1,24,35,42,65,87,134,140,200,317
62312,18,156,50,76,69,53,82,97,143,301
62313,2,153,56,68,71,73,88,96,150,289
62314,21,61,91,94,57,71,103,79,141,327
62315,3,169,82,62,97,62,73,78,143,277
62316,39,164,69,61,71,52,91,88,146,264
62317,24,32,66,72,68,61,106,115,189,312
62318,2,137,63,63,43,61,89,108,170,310
62319,2,138,37,57,69,53,89,108,181,312
62320,4,44,61,62,59,91,85,110,162,368
62321,841,113,3,1,4,3,14,17,32,17
62322,8,56,72,78,85,76,104,95,154,318
62323,1,13,34,57,74,83,120,150,204,309
62324,69,89,69,46,61,35,79,88,171,338
62325,2,26,30,35,70,124,135,118,176,330
62326,115,2,17,28,71,98,138,114,168,294
62327,3,23,20,36,64,68,86,122,217,407
62328,11,58,65,58,51,75,86,78,163,400
62329,10,49,70,66,81,65,90,105,161,349
62330,93,49,55,51,62,83,110,93,147,302
62331,3,19,38,56,60,69,98,137,210,356
62332,124,202,86,37,36,31,56,47,122,304
62333,1,10,15,31,81,96,111,140,191,370
62334,0,17,42,56,71,85,134,124,190,326
62335,7,19,54,73,95,96,137,105,157,303
62336,1,45,49,56,71,59,77,88,175,424
62337,841,112,4,5,21,5,7,7,28,17
62338,17,38,26,56,66,49,98,124,193,378
62339,3,51,85,71,83,74,89,76,179,335
62340,0,26,45,43,38,57,102,126,227,381
62341,0,6,24,59,91,89,143,133,191,310
62342,2,34,35,51,74,88,104,144,193,321
62343,5,41,60,57,66,52,100,110,186,369
62344,15,40,66,100,63,78,99,82,169,333
62345,42,94,71,48,48,45,77,102,171,347
62346,842,118,4,8,5,3,11,7,18,31
62347,17,54,65,47,62,58,75,92,182,393
62348,4,27,38,46,46,86,142,138,165,354
62349,5,38,74,66,81,77,91,85,179,350
62350,0,147,54,41,41,42,60,73,177,410
62351,6,68,63,71,82,66,102,93,171,324
62352,0,18,46,66,82,84,136,117,185,311
62353,6,153,68,54,72,52,101,100,160,280
62354,7,142,54,75,80,78,92,82,136,300
62355,2,8,31,68,96,94,101,98,171,378
62356,14,163,54,74,82,59,97,74,157,271
62357,3,29,42,34,54,81,102,111,179,411
62358,5,32,54,47,77,111,106,99,164,351
62359,13,29,73,86,82,96,98,90,165,313
62360,1,27,26,50,79,108,143,134,182,295
62361,19,81,80,57,85,66,106,91,157,303
62362,14,39,49,55,53,76,116,90,182,371
62363,1,5,15,37,62,61,73,135,212,445
62364,1,24,53,54,66,67,113,128,192,347
62365,24,137,43,32,53,42,66,79,164,405
62366,4,133,66,84,87,63,101,93,147,268
62367,14,46,105,69,60,80,101,81,156,333
62368,2,139,53,64,76,89,94,107,146,276
62369,21,72,69,73,86,63,98,80,168,315
62370,5,44,75,74,63,63,104,92,189,337
62371,5,31,53,61,72,79,122,90,173,360
62372,60,81,75,60,49,50,87,72,156,355
62373,1,11,36,58,56,94,130,104,192,363
62374,5,22,40,50,68,77,91,138,199,356
62375,10,20,58,101,79,81,113,91,161,332
62376,0,15,41,37,64,96,121,122,195,354
62377,4,39,60,56,80,85,98,103,195,326
62378,9,38,37,40,53,55,112,142,203,357
62379,0,29,44,73,69,75,89,101,195,370
62380,0,15,68,65,67,68,112,97,185,368
62381,1,37,39,57,40,59,74,101,216,421
62382,46,79,96,72,64,62,92,69,141,324
62383,0,22,45,57,90,97,131,102,180,321
62384,12,54,57,53,36,46,68,86,182,451
62385,0,21,36,42,40,72,81,99,192,462
62386,1,35,64,66,86,100,106,105,168,314
62387,643,10,30,52,38,45,59,36,51,82
62388,3,7,35,46,68,90,112,121,213,352
62389,46,203,89,54,50,38,71,78,134,282
62390,16,74,96,75,100,70,85,70,153,306
62391,7,45,77,55,44,63,91,89,187,388
62392,4,45,39,50,54,53,94,114,177,416
62393,1,18,37,61,79,77,149,133,180,310
62394,6,30,43,41,63,48,88,123,222,382
62395,50,99,66,62,64,68,92,69,155,320
62396,1,37,32,52,72,70,82,115,188,396
62397,11,54,73,43,63,45,68,82,195,411
62398,47,174,58,37,51,57,77,81,165,298
62399,8,136,60,65,70,78,102,99,151,277
62400,13,21,32,73,82,101,124,96,177,326
62401,0,23,45,64,74,87,108,108,189,347
62402,1,14,25,45,53,62,79,114,187,465
62403,102,47,31,37,34,66,111,107,178,332
62404,6,4,18,36,74,109,146,162,177,315
62405,3,17,82,75,63,73,112,113,174,334
62406,77,177,76,46,58,50,78,72,135,276
62407,23,68,55,42,67,54,113,103,170,350
62408,0,5,42,49,74,79,147,139,209,302
62409,100,178,66,45,52,49,71,76,137,271
62410,9,30,38,49,74,69,100,129,218,330
62411,3,120,76,65,91,73,107,85,165,261
62412,13,33,91,85,95,83,117,89,148,291
62413,0,7,28,51,67,89,113,119,178,394
62414,18,34,77,60,109,65,95,116,149,322
62415,40,61,77,76,61,63,81,69,178,339
62416,48,74,76,49,40,65,94,111,170,318
62417,7,29,45,55,66,76,118,133,204,313
62418,5,29,87,61,81,65,93,107,192,326
62419,0,27,55,71,79,90,101,110,165,347
62420,7,35,65,74,65,69,118,102,182,329
62421,2,8,41,25,56,74,92,127,205,417
62422,3,20,68,86,73,85,107,100,174,330
62423,6,20,38,46,58,61,91,77,151,498
62424,2,15,41,53,57,79,132,134,191,342
62425,6,55,66,67,86,73,98,98,161,336
62426,0,9,12,69,67,99,128,97,176,389
62427,19,42,69,63,72,74,82,87,168,369
62428,0,4,21,44,70,78,126,133,204,366
62429,5,41,49,57,60,66,95,127,176,370
62430,1,26,76,73,65,81,107,106,173,337
62431,4,64,92,70,88,70,91,78,143,346
62432,11,10,50,48,47,85,121,123,190,361
62433,5,63,71,69,64,67,99,90,179,339
62434,8,43,52,54,55,83,97,102,173,379
62435,10,132,83,56,82,65,89,84,156,289
62436,2,14,36,62,80,89,113,121,169,360
62437,5,32,70,72,92,78,109,112,158,318
62438,30,80,57,67,64,52,84,87,182,342
62439,2,15,33,64,78,97,120,127,190,320
62440,20,23,52,72,69,67,86,111,186,359
62441,840,114,6,10,18,8,9,11,21,12
62442,1,7,48,56,63,80,136,112,193,350
62443,45,72,64,58,66,60,93,91,170,326
62444,78,67,74,67,47,55,88,86,162,321
62445,5,47,50,50,53,55,91,105,212,378
62446,9,20,37,66,67,106,140,94,177,330
62447,5,46,87,59,81,69,99,89,172,339
62448,0,20,24,48,68,82,131,98,201,373
62449,31,55,34,36,52,72,87,105,184,389
62450,2,15,33,47,64,82,112,119,203,369
62451,3,36,61,72,112,90,107,87,160,318
62452,19,57,75,64,52,57,93,111,163,354
62453,3,28,47,77,89,87,116,96,154,349
62454,0,7,27,48,63,80,124,138,204,355
62455,1,19,39,63,87,94,123,111,175,333
62456,14,41,44,48,42,46,109,104,178,419
62457,9,52,41,40,77,67,84,112,189,375
62458,13,64,35,36,82,88,91,99,185,352
62459,1,24,40,46,59,67,100,119,198,391
62460,14,60,62,42,61,77,101,93,185,350
62461,4,131,61,68,75,67,114,94,143,289
62462,0,18,51,60,61,82,134,131,171,337
62463,841,112,3,2,6,7,10,12,16,39
62464,5,48,53,58,68,81,99,113,193,328
62465,0,16,24,29,56,76,114,145,210,375
62466,4,24,59,69,93,95,112,90,176,324
62467,0,3,26,79,60,72,117,110,199,380
62468,0,11,27,35,45,80,101,121,215,410
62469,148,61,81,53,40,56,85,64,136,321
62470,126,22,60,61,82,71,84,82,149,308
62471,61,51,78,79,75,83,96,78,142,302
62472,9,14,34,64,60,74,122,128,200,341
62473,1,23,74,61,72,63,79,112,183,377
62474,0,40,59,63,82,83,109,98,177,334
62475,76,35,49,66,69,68,90,92,157,343
62476,0,10,34,56,57,86,116,146,206,335
62477,15,43,62,67,74,67,90,109,180,338
62478,14,47,93,94,80,77,86,72,145,337
62479,7,83,73,67,61,81,96,100,159,319
62480,2,28,57,61,65,84,119,107,194,329
62481,17,170,78,64,56,45,76,56,165,318
62482,18,59,66,38,63,64,84,87,171,395
62483,12,37,67,71,60,62,71,76,161,428
62484,2,28,25,23,52,75,111,118,216,396
62485,8,167,82,53,65,62,80,85,158,286
62486,0,25,41,39,65,89,107,131,219,329
62487,842,112,1,1,5,4,13,7,25,35
62488,8,59,75,77,82,60,101,91,172,321
62489,2,23,55,61,92,104,131,90,167,321
62490,7,26,63,36,65,72,107,116,189,365
62491,5,25,49,77,77,87,114,130,177,305
62492,11,23,29,50,49,40,88,114,231,410
62493,9,148,89,63,79,65,89,79,156,269
62494,0,4,27,42,92,91,137,136,202,315
62495,1,16,46,43,60,67,129,150,198,335
62496,100,197,69,36,48,43,60,63,132,297
62497,34,94,92,68,85,58,90,72,144,308
62498,2,40,60,66,55,78,95,93,167,390
62499,2,36,36,41,67,91,112,127,192,342
62500,115,9,24,31,45,82,121,129,162,328
62501,27,82,55,63,95,76,90,90,160,307
62502,17,41,47,52,71,86,101,81,182,367
62503,9,64,66,78,65,71,98,82,172,341
62504,0,23,42,45,81,64,100,125,177,388
62505,1,38,59,71,87,87,125,97,168,312
62506,13,36,39,65,74,89,105,105,183,336
62507,2,55,53,49,65,76,113,115,191,327
62508,6,40,61,50,63,63,111,116,188,348
62509,6,21,37,49,75,121,130,104,160,343
62510,13,140,50,40,79,86,92,91,158,296
62511,3,21,43,57,98,83,101,112,199,329
62512,1,113,21,34,64,74,104,126,176,332
62513,118,9,38,41,48,57,107,119,171,338
62514,3,41,41,47,48,51,84,79,204,448
62515,1,26,87,68,69,77,129,102,181,305
62516,12,151,82,68,72,59,82,80,154,285
62517,3,122,37,59,63,85,111,111,160,295
62518,46,65,84,53,61,66,96,74,155,345
62519,21,59,59,39,70,56,87,100,170,384
62520,1,8,40,42,57,64,108,131,209,386
62521,758,117,14,13,25,13,14,17,30,44
62522,1,16,24,44,90,89,103,131,188,359
62523,643,8,36,40,45,46,52,38,76,62
62524,7,46,70,47,50,71,75,76,172,432
62525,7,144,59,70,88,87,84,94,138,275
62526,84,55,55,77,56,66,81,98,153,320
62527,20,166,46,48,57,58,102,104,161,283
62528,16,69,78,61,69,66,91,89,170,336
62529,15,160,58,53,56,47,73,89,181,313
62530,1,20,53,65,55,81,117,133,191,329
62531,1,4,31,49,35,62,78,131,209,446
62532,0,7,41,63,36,64,82,142,223,388
62533,0,14,35,52,78,81,124,126,194,341
62534,3,38,42,46,77,88,102,125,185,340
62535,10,70,47,73,46,38,89,89,181,403
62536,4,35,63,55,71,81,124,109,172,332
62537,22,184,69,57,72,52,74,74,144,297
62538,15,165,49,53,58,58,81,69,181,316
62539,15,26,39,48,57,65,120,84,188,403
62540,7,40,25,16,33,57,77,113,182,496
62541,0,119,26,54,64,70,85,102,188,337
62542,0,11,48,46,59,47,109,125,224,376
62543,9,30,59,38,55,70,71,97,183,434
62544,4,129,45,86,86,80,81,91,157,287
62545,25,40,62,45,44,62,87,99,163,418
62546,2,9,26,34,69,90,139,130,183,365
62547,644,130,22,31,39,31,26,31,44,47
62548,6,31,47,70,91,89,109,109,177,317
62549,1,26,44,49,58,73,94,121,204,375
62550,6,31,62,73,75,102,104,96,167,330
62551,0,2,38,75,62,65,100,120,216,367
62552,29,80,76,58,55,55,92,92,162,346
62553,1,129,56,57,61,70,85,94,164,328
62554,2,11,42,55,94,110,126,99,178,329
62555,0,18,21,48,50,71,150,147,204,336
62556,13,49,56,54,65,90,133,97,173,315
62557,23,23,39,53,80,118,124,107,173,305
62558,1,30,48,50,79,90,127,124,190,306
62559,1,19,47,67,78,95,86,104,206,342
62560,5,23,45,61,70,63,88,109,191,391
62561,16,51,92,70,82,61,100,87,153,333
62562,17,31,52,54,49,65,80,100,203,394
62563,0,11,32,46,62,82,115,148,176,373
62564,7,63,73,60,85,76,102,98,163,319
62565,0,19,55,86,96,84,118,108,165,314
62566,2,20,52,53,93,104,122,98,171,331
62567,1,22,56,102,92,88,117,107,160,300
62568,116,8,18,30,56,61,91,105,217,344
62569,0,16,38,42,48,80,116,128,201,376
62570,0,9,29,48,54,82,77,91,171,485
62571,841,114,6,10,17,8,9,11,21,12
62572,4,179,78,58,88,57,68,77,151,286
62573,2,35,49,30,50,40,79,111,182,468
62574,1,10,47,48,46,47,78,85,189,495
62575,8,56,70,49,60,76,111,121,176,319
62576,3,15,33,51,93,101,107,115,150,378
62577,0,4,28,24,81,140,153,134,167,315
62578,6,12,41,51,56,49,64,80,258,429
62579,26,85,80,70,72,64,94,79,164,311
62580,1,165,63,53,68,71,77,89,146,312
62581,7,38,53,47,60,62,93,107,188,391
62582,62,68,69,64,54,64,89,62,153,360
62583,2,17,64,77,91,105,120,106,147,317
62584,11,142,66,83,98,54,89,90,142,270
62585,3,67,78,77,78,80,112,81,158,312
62586,2,51,85,53,66,53,93,106,170,367
62587,16,93,70,58,66,65,105,84,156,332
62588,851,112,4,2,15,2,12,13,23,12
62589,18,42,42,51,59,77,90,109,173,384
62590,0,14,33,38,45,66,92,114,194,449
62591,645,123,25,27,34,34,36,32,38,51
62592,0,26,35,43,60,75,97,98,212,399
62593,3,10,16,43,66,76,113,96,209,415
62594,168,163,68,38,40,34,55,57,118,304
62595,3,10,36,63,69,67,106,122,213,358
62596,120,35,25,45,66,68,84,97,190,315
62597,18,68,73,66,63,72,104,77,181,323
62598,19,170,70,61,60,60,76,105,156,268
62599,1,12,66,64,64,76,114,116,184,348
62600,11,11,33,42,61,97,119,106,174,391
62601,0,12,24,35,52,54,96,109,198,465
62602,841,113,4,6,5,6,15,12,27,18
62603,2,10,21,35,49,55,72,111,203,489
62604,7,30,45,53,84,72,106,98,211,340
62605,0,24,48,50,77,66,95,129,190,366
62606,0,5,38,47,58,85,126,116,196,375
62607,27,187,63,51,57,66,82,79,149,284
62608,0,9,36,48,66,99,136,155,191,306
62609,87,104,73,60,43,50,91,78,137,322
62610,3,127,37,38,53,61,103,117,207,300
62611,2,21,51,43,71,75,114,130,187,352
62612,17,18,43,59,75,65,110,112,189,357
62613,841,115,4,8,19,3,9,8,28,13
62614,1,34,62,45,68,81,81,107,193,373
62615,1,16,31,37,42,71,105,124,235,383
62616,16,27,36,50,67,95,105,127,178,344
62617,122,8,15,37,49,55,95,129,183,353
62618,234,164,59,31,40,30,54,54,113,266
62619,3,47,53,54,49,55,75,111,216,383
62620,6,163,58,59,84,66,85,90,163,272
62621,87,115,68,67,49,53,83,73,138,312
62622,2,30,62,69,56,67,100,127,190,343
62623,20,77,76,55,66,75,100,81,162,333
62624,0,112,18,60,97,107,103,101,156,291
62625,9,46,11,19,30,68,101,158,204,400
62626,26,92,74,56,69,63,87,95,156,327
62627,6,46,73,73,69,63,96,116,190,314
62628,25,57,57,52,50,59,110,94,181,360
62629,1,8,40,58,86,94,106,102,178,373
62630,1,14,26,48,77,80,105,126,213,355
62631,12,67,62,49,59,52,95,101,183,365
62632,0,21,33,28,46,60,111,122,221,403
62633,19,65,78,59,53,55,95,110,198,313
62634,0,36,50,43,57,32,51,102,190,484
62635,10,43,56,53,82,59,120,114,163,346
62636,116,10,36,52,74,85,112,91,150,320
62637,120,151,43,42,75,65,82,83,141,243
62638,16,59,60,53,43,59,93,87,154,421
62639,16,64,54,40,73,86,109,103,156,344
62640,82,46,61,77,73,68,93,103,158,284
62641,5,32,51,46,58,73,107,138,196,340
62642,7,25,37,29,36,51,65,80,197,519
62643,0,8,46,49,46,74,124,131,186,382
62644,7,40,89,65,90,69,102,87,157,340
62645,0,129,50,72,68,69,89,105,155,308
62646,2,47,48,72,96,80,111,102,184,304
62647,4,57,72,66,70,80,74,76,186,361
62648,838,113,6,10,5,9,12,7,24,24
62649,18,179,75,76,79,53,70,73,129,293
62650,120,12,36,48,77,67,123,97,157,308
62651,3,37,86,84,82,67,96,109,166,316
62652,841,114,8,5,12,4,14,10,23,17
62653,2,30,56,49,69,64,93,109,214,360
62654,0,16,37,43,62,92,119,128,196,352
62655,2,48,75,53,58,60,82,86,164,418
62656,16,74,78,56,60,71,105,77,173,335
62657,7,35,71,63,92,92,128,92,164,302
62658,4,22,60,59,49,91,86,104,204,367
62659,1,10,19,33,74,81,127,124,184,393
62660,1,14,43,68,80,90,123,110,177,339
62661,0,129,42,54,74,66,105,125,163,287
62662,10,30,50,57,55,50,99,100,182,413
62663,0,20,27,39,65,81,148,115,189,361
62664,27,164,36,49,86,54,95,101,148,285
62665,1,11,40,41,53,52,69,88,242,448
62666,121,32,59,47,81,69,79,85,157,315
62667,4,14,32,63,67,56,89,118,222,381
62668,15,44,67,83,85,69,102,100,168,312
62669,81,37,68,74,64,74,108,96,148,295
62670,10,49,66,44,58,69,102,106,181,361
62671,1,30,49,44,50,55,82,95,200,439
62672,2,36,46,48,77,74,112,136,186,329
62673,0,16,43,53,58,71,104,111,212,377
62674,2,25,36,61,87,109,117,111,178,320
62675,3,42,72,82,64,90,100,99,158,336
62676,119,12,27,56,63,64,109,105,171,319
62677,5,11,38,61,63,108,118,127,192,323
62678,7,18,45,74,74,84,82,117,187,358
62679,841,112,2,1,4,4,13,24,31,13
62680,1,9,47,80,94,85,124,110,189,307
62681,843,113,2,3,5,6,12,10,28,24
62682,1,134,69,76,65,66,97,91,169,277
62683,8,28,25,44,62,91,119,111,206,352
62684,0,25,52,55,71,88,125,100,175,354
62685,2,5,26,25,56,81,107,136,202,407
62686,0,9,25,46,78,93,123,136,186,350
62687,84,95,85,56,57,63,80,61,152,312
62688,0,10,45,65,82,76,114,109,208,337
62689,0,4,25,43,48,78,95,140,196,417
62690,71,57,74,66,63,73,107,69,149,316
62691,15,157,63,61,73,64,92,101,155,264
62692,18,48,83,71,64,54,104,91,168,344
62693,4,34,51,60,61,72,85,97,173,409
62694,12,18,42,76,82,93,96,106,189,331
62695,0,11,27,36,56,66,128,146,215,360
62696,14,58,44,36,47,61,96,101,176,412
62697,2,32,76,82,93,80,122,92,162,305
62698,92,36,45,38,67,42,64,95,183,383
62699,0,16,48,61,83,68,91,102,194,382
62700,7,12,31,59,62,71,108,119,177,400
62701,0,16,40,41,67,82,93,123,244,339
62702,1,129,51,61,74,78,82,107,172,290
62703,85,17,84,72,69,68,107,85,164,294
62704,17,72,50,63,73,69,104,97,158,342
62705,16,58,77,45,58,68,91,75,161,396
62706,1,26,33,32,55,57,126,149,220,346
62707,842,117,3,3,15,2,9,13,28,14
62708,34,166,70,51,49,43,65,82,156,329
62709,1,29,82,86,101,94,108,78,175,291
62710,62,129,73,53,50,65,91,68,136,318
62711,0,20,44,64,48,86,164,123,188,308
62712,644,9,14,33,67,56,56,38,57,72
62713,60,76,85,57,54,55,97,78,149,334
62714,51,214,92,52,50,44,66,70,135,271
62715,2,30,45,60,78,67,117,133,185,329
62716,8,29,38,32,66,75,69,151,203,375
62717,1,27,64,67,79,87,126,103,177,314
62718,4,132,51,78,96,76,81,107,141,280
62719,11,119,54,71,84,59,71,78,174,324
62720,175,172,70,41,42,36,63,60,117,269
62721,10,41,29,49,67,79,118,110,182,361
62722,4,43,48,60,69,89,90,87,176,380
62723,4,159,57,63,59,60,99,101,153,291
62724,643,124,29,19,33,23,31,40,55,48
62725,28,66,51,59,59,82,118,97,164,321
62726,1,23,45,47,47,71,108,131,215,357
62727,16,56,71,60,100,70,110,85,144,333
62728,17,23,50,59,53,57,83,80,167,456
62729,0,16,94,80,81,84,83,91,162,354
62730,3,29,74,89,90,94,122,86,155,304
62731,841,114,9,3,20,6,9,10,21,15
62732,7,50,50,48,61,100,121,104,170,335
62733,13,164,70,59,81,57,90,89,150,272
62734,17,63,62,63,71,58,93,83,177,358
62735,16,60,57,63,79,54,84,91,198,343
62736,4,35,42,50,82,79,82,117,187,368
62737,0,6,35,50,75,103,122,146,189,320
62738,53,68,53,70,53,47,88,82,177,354
62739,0,153,57,62,74,70,83,94,151,301
62740,841,112,2,3,5,6,8,18,29,22
62741,8,30,42,57,55,76,133,116,171,358
62742,3,26,42,47,51,95,134,116,185,347
62743,23,98,61,47,77,57,97,92,160,333
62744,851,113,2,1,9,7,12,8,24,20
62745,143,138,48,47,51,42,68,83,130,295
62746,0,16,12,53,61,86,119,128,210,360
62747,5,18,36,54,59,63,101,104,176,430
62748,7,50,96,72,60,81,98,81,182,319
62749,3,36,42,27,49,48,88,95,193,465
62750,3,160,69,66,92,60,76,84,158,278
62751,84,63,77,51,74,63,96,82,167,288
62752,20,12,53,63,99,76,125,107,183,307
62753,11,79,106,75,69,58,96,83,153,315
62754,0,1,25,73,61,89,103,121,211,361
62755,0,13,66,78,91,77,104,86,203,327
62756,0,10,27,45,51,90,167,141,201,314
62757,49,107,63,61,40,40,62,87,181,355
62758,0,16,41,58,75,77,118,118,201,341
62759,2,130,48,66,54,86,99,103,143,315
62760,53,189,67,60,50,48,77,78,131,292
62761,16,45,78,75,57,68,91,83,203,329
62762,4,125,37,41,62,79,128,96,172,302
62763,30,193,78,63,55,47,85,72,138,284
62764,1,63,64,67,75,96,115,93,158,313
62765,14,26,34,39,51,53,65,102,187,474
62766,1,9,28,45,61,79,110,124,184,405
62767,35,69,79,58,61,62,84,92,171,334
62768,4,35,51,58,80,80,99,119,196,324
62769,1,24,66,59,86,75,106,97,186,345
62770,6,121,34,40,74,59,103,76,172,361
62771,25,163,46,37,49,51,72,107,148,347
62772,0,9,29,40,72,58,94,143,197,404
62773,12,19,57,80,59,73,123,105,178,339
62774,2,12,56,51,49,67,95,115,215,384
62775,17,52,63,46,76,81,106,104,174,326
62776,3,119,27,50,57,78,112,107,177,316
62777,10,82,74,56,73,53,85,108,196,309
62778,0,10,25,57,65,73,123,140,196,357
62779,0,12,42,76,96,89,98,114,180,338
62780,1,36,78,61,79,70,108,113,176,323
62781,645,19,41,45,40,40,46,35,58,76
62782,1,16,38,37,56,60,108,148,232,349
62783,5,29,62,75,91,95,123,103,167,296
62784,2,158,70,62,68,62,79,101,152,292
62785,1,8,28,73,93,113,126,105,173,326
62786,0,30,47,38,66,74,108,108,206,368
62787,1,134,44,76,103,83,97,70,146,291
62788,841,112,3,4,3,2,12,12,27,29
62789,1,14,37,56,52,76,119,141,198,351
62790,15,47,79,76,67,84,99,93,158,327
62791,1,11,32,46,69,92,101,104,194,395
62792,14,68,61,65,56,68,95,104,195,319
62793,0,6,21,40,71,72,115,141,185,395
62794,2,20,49,42,56,45,69,116,192,455
62795,4,45,60,71,58,59,77,86,150,436
62796,7,80,113,68,62,67,88,83,147,331
62797,158,54,47,42,63,55,85,78,154,309
62798,1,9,18,33,70,71,108,112,215,409
62799,76,24,43,46,75,100,138,97,147,299
62800,0,14,37,47,70,103,161,129,167,317
62801,2,22,39,42,88,79,111,112,180,371
62802,137,31,36,40,40,52,98,111,187,313
62803,120,40,61,93,72,57,72,64,137,329
62804,51,79,76,48,49,49,92,100,172,329
62805,12,24,56,45,64,65,124,124,195,336
62806,3,17,69,56,77,112,128,105,160,319
62807,3,33,41,58,85,83,103,109,188,343
62808,643,116,17,25,40,36,37,47,47,37
62809,14,66,73,79,61,85,113,101,146,307
62810,1,22,32,53,45,67,129,123,222,351
62811,10,150,71,61,68,68,75,90,147,306
62812,2,16,37,54,47,75,111,130,203,371
62813,8,122,37,44,40,59,118,123,184,311
62814,0,7,34,48,94,134,139,123,169,298
62815,115,10,29,34,68,72,101,102,143,372
62816,4,40,47,27,47,59,81,116,235,390
62817,11,50,70,82,58,71,113,106,159,325
62818,30,161,82,55,72,58,75,68,128,316
62819,10,55,67,56,74,75,86,92,170,361
62820,116,127,57,64,62,50,71,87,142,269
62821,841,112,2,3,4,4,18,16,27,18
62822,7,27,37,39,47,84,94,109,218,384
62823,0,5,35,40,53,74,127,141,245,326
62824,11,158,84,59,55,53,74,83,149,319
62825,15,41,61,50,71,74,111,104,183,335
62826,0,28,50,64,61,74,99,104,174,391
62827,4,17,41,60,59,80,117,130,211,327
62828,4,47,54,64,59,65,104,114,188,347
62829,851,112,3,1,3,3,14,16,29,13
62830,6,32,60,62,81,64,101,94,159,387
62831,13,28,68,58,75,46,79,96,186,396
62832,1,25,75,70,100,100,113,93,160,308
62833,11,147,66,50,74,49,100,98,161,289
62834,0,11,45,60,102,80,117,110,209,311
62835,0,10,18,48,54,77,110,146,214,369
62836,6,39,61,63,56,73,104,103,209,332
62837,0,130,58,65,77,87,95,95,170,268
62838,1,12,43,32,50,45,69,100,190,503
62839,49,97,76,58,58,53,98,89,153,314
62840,6,51,69,72,89,93,94,86,180,306
62841,16,45,37,31,46,44,79,107,226,414
62842,844,119,3,4,16,6,6,9,25,14
62843,658,44,33,27,41,31,38,27,52,94
62844,8,44,69,63,94,66,82,90,189,341
62845,1,20,49,69,83,108,124,118,174,299
62846,135,54,62,49,49,51,74,77,168,326
62847,45,56,67,56,93,68,96,79,133,352
62848,6,33,76,92,85,86,114,91,163,300
62849,5,50,53,39,52,61,71,91,207,417
62850,69,33,55,59,81,57,104,84,187,316
62851,721,132,17,21,31,18,13,22,29,41
62852,85,35,42,57,67,76,119,80,163,321
62853,81,34,73,56,62,64,106,84,165,320
62854,5,33,80,88,89,94,118,82,159,298
62855,0,20,23,62,90,91,142,131,175,311
62856,15,32,53,60,86,87,98,99,170,345
62857,7,61,71,43,55,50,94,105,201,359
62858,21,177,61,56,88,53,83,76,147,283
62859,3,141,92,50,63,74,82,94,146,301
62860,5,184,88,48,68,49,87,79,146,292
62861,115,1,12,28,37,92,97,105,198,360
62862,115,5,25,29,69,47,71,82,191,412
62863,5,18,30,41,75,110,117,98,195,357
62864,19,17,21,43,66,93,128,124,178,356
62865,32,187,80,54,63,46,62,75,148,298
62866,3,21,44,45,69,79,119,120,196,350
62867,57,58,63,73,46,56,84,74,162,372
62868,1,128,46,62,96,83,102,85,149,293
62869,842,113,3,4,21,6,11,11,22,12
62870,148,154,68,35,62,42,76,71,122,267
62871,0,17,65,98,77,106,108,90,153,331
62872,33,50,80,46,67,69,105,85,159,351
62873,5,28,44,54,80,84,112,82,166,391
62874,0,19,32,53,74,115,139,114,172,327
62875,20,48,47,59,80,59,106,114,170,342
62876,1,3,31,39,71,86,132,126,203,354
62877,5,132,49,70,113,67,99,84,142,285
62878,0,13,48,54,59,56,92,115,195,413
62879,5,27,33,32,55,66,62,104,239,423
62880,74,76,67,76,58,55,93,63,137,346
62881,2,28,49,49,74,91,137,99,175,342
62882,10,32,60,67,74,85,109,96,179,334
62883,1,12,40,50,78,97,124,129,162,352
62884,14,14,24,70,88,79,96,104,187,369
62885,12,19,41,67,59,77,94,88,172,416
62886,4,49,46,35,40,53,76,119,189,435
62887,2,13,25,69,64,104,134,117,184,334
