uid,n_null,discret_null
57828,163,163
57829,46,46
57830,46,46
57831,45,45
57832,35,35
57833,52,52
57834,56,56
57835,53,53
57836,34,34
57837,164,164
57838,65,65
57839,65,65
57840,44,44
57841,51,51
57842,55,55
57843,52,52
57844,49,49
57845,42,42
57846,53,53
57847,61,61
57848,40,40
57849,48,48
57850,46,46
57851,61,61
57852,46,46
57853,65,65
57854,37,37
57855,74,74
57856,48,48
57857,54,54
57858,46,46
57859,61,61
57860,56,56
57861,62,62
57862,42,42
57863,62,62
57864,62,62
57865,45,45
57866,53,53
57867,35,35
57868,63,63
57869,58,58
57870,46,46
57871,119,119
57872,267,267
57873,34,34
57874,55,55
57875,57,57
57876,58,58
57877,62,62
57878,41,41
57879,64,64
57880,40,40
57881,46,46
57882,16,16
57883,47,47
57884,44,44
57885,177,177
57886,65,65
57887,57,57
57888,31,31
57889,55,55
57890,51,51
57891,45,45
57892,36,36
57893,52,52
57894,62,62
57895,43,43
57896,57,57
57897,49,49
57898,168,168
57899,28,28
57900,63,63
57901,70,70
57902,48,48
57903,32,32
57904,65,65
57905,1051,1051
57906,37,37
57907,38,38
57908,35,35
57909,49,49
57910,72,72
57911,46,46
57912,36,36
57913,55,55
57914,53,53
57915,54,54
57916,64,64
57917,1037,1037
57918,51,51
57919,54,54
57920,171,171
57921,56,56
57922,50,50
57923,49,49
57924,177,177
57925,40,40
57926,42,42
57927,37,37
57928,55,55
57929,63,63
57930,39,39
57931,182,182
57932,66,66
57933,59,59
57934,57,57
57935,38,38
57936,45,45
57937,40,40
57938,33,33
57939,42,42
57940,64,64
57941,49,49
57942,35,35
57943,119,119
57944,53,53
57945,58,58
57946,45,45
57947,171,171
57948,60,60
57949,61,61
57950,40,40
57951,179,179
57952,175,175
57953,56,56
57954,36,36
57955,66,66
57956,40,40
57957,36,36
57958,51,51
57959,169,169
57960,58,58
57961,51,51
57962,155,155
57963,154,154
57964,167,167
57965,57,57
57966,53,53
57967,185,185
57968,48,48
57969,290,290
57970,179,179
57971,32,32
57972,51,51
57973,232,232
57974,36,36
57975,169,169
57976,49,49
57977,59,59
57978,50,50
57979,61,61
57980,40,40
57981,254,254
57982,190,190
57983,37,37
57984,52,52
57985,25,25
57986,72,72
57987,54,54
57988,41,41
57989,55,55
57990,681,681
57991,34,34
57992,64,64
57993,174,174
57994,64,64
57995,50,50
57996,52,52
57997,55,55
57998,48,48
57999,51,51
58000,41,41
58001,54,54
58002,47,47
58003,121,121
58004,48,48
58005,50,50
58006,45,45
58007,167,167
58008,70,70
58009,46,46
58010,80,80
58011,68,68
58012,360,360
58013,26,26
58014,46,46
58015,49,49
58016,53,53
58017,155,155
58018,1032,1032
58019,29,29
58020,1031,1031
58021,47,47
58022,40,40
58023,51,51
58024,33,33
58025,40,40
58026,28,28
58027,48,48
58028,356,356
58029,1030,1030
58030,53,53
58031,48,48
58032,66,66
58033,58,58
58034,40,40
58035,178,178
58036,45,45
58037,41,41
58038,55,55
58039,87,87
58040,71,71
58041,107,107
58042,49,49
58043,162,162
58044,226,226
58045,46,46
58046,46,46
58047,55,55
58048,41,41
58049,44,44
58050,52,52
58051,64,64
58052,49,49
58053,62,62
58054,63,63
58055,65,65
58056,169,169
58057,1049,1049
58058,46,46
58059,43,43
58060,54,54
58061,184,184
58062,63,63
58063,40,40
58064,163,163
58065,47,47
58066,67,67
58067,52,52
58068,35,35
58069,171,171
58070,53,53
58071,164,164
58072,51,51
58073,46,46
58074,125,125
58075,31,31
58076,43,43
58077,37,37
58078,61,61
58079,38,38
58080,42,42
58081,59,59
58082,1055,1055
58083,170,170
58084,54,54
58085,38,38
58086,41,41
58087,46,46
58088,41,41
58089,182,182
58090,174,174
58091,61,61
58092,183,183
58093,45,45
58094,701,701
58095,40,40
58096,825,825
58097,145,145
58098,45,45
58099,63,63
58100,55,55
58101,29,29
58102,169,169
58103,58,58
58104,31,31
58105,51,51
58106,82,82
58107,39,39
58108,1029,1029
58109,44,44
58110,64,64
58111,47,47
58112,62,62
58113,45,45
58114,53,53
58115,180,180
58116,59,59
58117,62,62
58118,1011,1011
58119,51,51
58120,46,46
58121,171,171
58122,44,44
58123,59,59
58124,76,76
58125,58,58
58126,55,55
58127,66,66
58128,53,53
58129,47,47
58130,61,61
58131,45,45
58132,59,59
58133,44,44
58134,55,55
58135,27,27
58136,59,59
58137,176,176
58138,52,52
58139,54,54
58140,39,39
58141,165,165
58142,40,40
58143,13,13
58144,37,37
58145,172,172
58146,1023,1023
58147,50,50
58148,1022,1022
58149,171,171
58150,66,66
58151,155,155
58152,46,46
58153,40,40
58154,64,64
58155,43,43
58156,60,60
58157,59,59
58158,50,50
58159,161,161
58160,52,52
58161,31,31
58162,52,52
58163,62,62
58164,155,155
58165,65,65
58166,67,67
58167,58,58
58168,38,38
58169,46,46
58170,65,65
58171,47,47
58172,71,71
58173,1019,1019
58174,34,34
58175,163,163
58176,54,54
58177,51,51
58178,64,64
58179,49,49
58180,40,40
58181,51,51
58182,159,159
58183,72,72
58184,49,49
58185,65,65
58186,38,38
58187,1018,1018
58188,49,49
58189,37,37
58190,52,52
58191,159,159
58192,57,57
58193,181,181
58194,63,63
58195,52,52
58196,64,64
58197,161,161
58198,1035,1035
58199,47,47
58200,130,130
58201,59,59
58202,63,63
58203,46,46
58204,61,61
58205,78,78
58206,52,52
58207,53,53
58208,54,54
58209,47,47
58210,37,37
58211,47,47
58212,50,50
58213,38,38
58214,51,51
58215,53,53
58216,54,54
58217,61,61
58218,61,61
58219,79,79
58220,71,71
58221,58,58
58222,52,52
58223,60,60
58224,49,49
58225,53,53
58226,43,43
58227,56,56
58228,42,42
58229,45,45
58230,46,46
58231,49,49
58232,39,39
58233,25,25
58234,159,159
58235,47,47
58236,75,75
58237,245,245
58238,57,57
58239,165,165
58240,1035,1035
58241,176,176
58242,46,46
58243,75,75
58244,153,153
58245,50,50
58246,900,900
58247,58,58
58248,37,37
58249,43,43
58250,276,276
58251,60,60
58252,55,55
58253,187,187
58254,166,166
58255,63,63
58256,188,188
58257,38,38
58258,164,164
58259,63,63
58260,96,96
58261,79,79
58262,59,59
58263,45,45
58264,46,46
58265,50,50
58266,714,714
58267,57,57
58268,35,35
58269,52,52
58270,55,55
58271,52,52
58272,45,45
58273,166,166
58274,48,48
58275,168,168
58276,46,46
58277,180,180
58278,34,34
58279,41,41
58280,169,169
58281,44,44
58282,52,52
58283,56,56
58284,68,68
58285,53,53
58286,55,55
58287,118,118
58288,48,48
58289,43,43
58290,47,47
58291,71,71
58292,50,50
58293,164,164
58294,33,33
58295,170,170
58296,175,175
58297,66,66
58298,44,44
58299,162,162
58300,55,55
58301,44,44
58302,172,172
58303,41,41
58304,31,31
58305,67,67
58306,55,55
58307,40,40
58308,48,48
58309,178,178
58310,20,20
58311,65,65
58312,37,37
58313,140,140
58314,37,37
58315,39,39
58316,66,66
58317,68,68
58318,45,45
58319,39,39
58320,1024,1024
58321,189,189
58322,35,35
58323,176,176
58324,154,154
58325,83,83
58326,39,39
58327,60,60
58328,44,44
58329,43,43
58330,45,45
58331,61,61
58332,70,70
58333,47,47
58334,160,160
58335,162,162
58336,60,60
58337,1023,1023
58338,37,37
58339,43,43
58340,44,44
58341,192,192
58342,33,33
58343,1009,1009
58344,48,48
58345,56,56
58346,48,48
58347,59,59
58348,44,44
58349,67,67
58350,55,55
58351,31,31
58352,30,30
58353,48,48
58354,58,58
58355,63,63
58356,39,39
58357,42,42
58358,62,62
58359,39,39
58360,51,51
58361,54,54
58362,49,49
58363,157,157
58364,58,58
58365,32,32
58366,34,34
58367,39,39
58368,61,61
58369,52,52
58370,38,38
58371,53,53
58372,159,159
58373,171,171
58374,44,44
58375,703,703
58376,58,58
58377,54,54
58378,63,63
58379,30,30
58380,46,46
58381,65,65
58382,40,40
58383,56,56
58384,61,61
58385,69,69
58386,51,51
58387,54,54
58388,249,249
58389,35,35
58390,1015,1015
58391,51,51
58392,45,45
58393,55,55
58394,72,72
58395,59,59
58396,56,56
58397,46,46
58398,39,39
58399,62,62
58400,56,56
58401,61,61
58402,48,48
58403,250,250
58404,49,49
58405,50,50
58406,47,47
58407,228,228
58408,61,61
58409,62,62
58410,47,47
58411,166,166
58412,250,250
58413,153,153
58414,158,158
58415,54,54
58416,37,37
58417,65,65
58418,67,67
58419,43,43
58420,35,35
58421,34,34
58422,62,62
58423,54,54
58424,1026,1026
58425,143,143
58426,43,43
58427,60,60
58428,50,50
58429,54,54
58430,48,48
58431,39,39
58432,816,816
58433,70,70
58434,37,37
58435,50,50
58436,25,25
58437,46,46
58438,40,40
58439,173,173
58440,32,32
58441,54,54
58442,51,51
58443,156,156
58444,52,52
58445,70,70
58446,62,62
58447,813,813
58448,48,48
58449,48,48
58450,46,46
58451,178,178
58452,24,24
58453,156,156
58454,61,61
58455,44,44
58456,56,56
58457,59,59
58458,43,43
58459,49,49
58460,56,56
58461,158,158
58462,39,39
58463,42,42
58464,820,820
58465,67,67
58466,39,39
58467,46,46
58468,38,38
58469,33,33
58470,50,50
58471,62,62
58472,283,283
58473,49,49
58474,178,178
58475,163,163
58476,57,57
58477,56,56
58478,39,39
58479,180,180
58480,30,30
58481,51,51
58482,62,62
58483,50,50
58484,163,163
58485,63,63
58486,54,54
58487,814,814
58488,43,43
58489,175,175
58490,52,52
58491,57,57
58492,50,50
58493,176,176
58494,47,47
58495,48,48
58496,171,171
58497,49,49
58498,36,36
58499,40,40
58500,42,42
58501,43,43
58502,258,258
58503,53,53
58504,44,44
58505,57,57
58506,50,50
58507,50,50
58508,31,31
58509,57,57
58510,34,34
58511,51,51
58512,38,38
58513,57,57
58514,65,65
58515,57,57
58516,70,70
58517,20,20
58518,63,63
58519,45,45
58520,33,33
58521,49,49
58522,59,59
58523,1027,1027
58524,169,169
58525,45,45
58526,73,73
58527,50,50
58528,61,61
58529,40,40
58530,43,43
58531,46,46
58532,177,177
58533,40,40
58534,1035,1035
58535,40,40
58536,48,48
58537,39,39
58538,70,70
58539,58,58
58540,56,56
58541,41,41
58542,49,49
58543,63,63
58544,63,63
58545,39,39
58546,35,35
58547,48,48
58548,43,43
58549,52,52
58550,39,39
58551,48,48
58552,62,62
58553,182,182
58554,56,56
58555,64,64
58556,710,710
58557,1036,1036
58558,28,28
58559,156,156
58560,179,179
58561,28,28
58562,42,42
58563,248,248
58564,169,169
58565,41,41
58566,36,36
58567,48,48
58568,174,174
58569,49,49
58570,39,39
58571,64,64
58572,45,45
58573,53,53
58574,298,298
58575,33,33
58576,47,47
58577,59,59
58578,36,36
58579,61,61
58580,38,38
58581,49,49
58582,33,33
58583,63,63
58584,712,712
58585,61,61
58586,190,190
58587,256,256
58588,178,178
58589,52,52
58590,47,47
58591,36,36
58592,54,54
58593,60,60
58594,42,42
58595,48,48
58596,50,50
58597,34,34
58598,62,62
58599,53,53
58600,179,179
58601,30,30
58602,175,175
58603,44,44
58604,41,41
58605,182,182
58606,60,60
58607,52,52
58608,58,58
58609,200,200
58610,38,38
58611,134,134
58612,57,57
58613,65,65
58614,692,692
58615,44,44
58616,43,43
58617,75,75
58618,57,57
58619,1058,1058
58620,66,66
58621,41,41
58622,34,34
58623,61,61
58624,41,41
58625,60,60
58626,54,54
58627,52,52
58628,33,33
58629,51,51
58630,52,52
58631,33,33
58632,53,53
58633,46,46
58634,67,67
58635,67,67
58636,55,55
58637,41,41
58638,46,46
58639,53,53
58640,153,153
58641,59,59
58642,61,61
58643,56,56
58644,180,180
58645,49,49
58646,171,171
58647,66,66
58648,62,62
58649,66,66
58650,42,42
58651,49,49
58652,71,71
58653,47,47
58654,46,46
58655,32,32
58656,173,173
58657,176,176
58658,92,92
58659,62,62
58660,55,55
58661,29,29
58662,49,49
58663,60,60
58664,40,40
58665,53,53
58666,61,61
58667,61,61
58668,50,50
58669,41,41
58670,176,176
58671,1036,1036
58672,59,59
58673,59,59
58674,55,55
58675,53,53
58676,51,51
58677,173,173
58678,181,181
58679,49,49
58680,63,63
58681,896,896
58682,268,268
58683,64,64
58684,34,34
58685,814,814
58686,41,41
58687,56,56
58688,43,43
58689,34,34
58690,50,50
58691,32,32
58692,50,50
58693,38,38
58694,174,174
58695,51,51
58696,47,47
58697,43,43
58698,62,62
58699,162,162
58700,42,42
58701,52,52
58702,152,152
58703,193,193
58704,42,42
58705,174,174
58706,59,59
58707,138,138
58708,165,165
58709,39,39
58710,36,36
58711,38,38
58712,59,59
58713,48,48
58714,175,175
58715,36,36
58716,58,58
58717,42,42
58718,57,57
58719,250,250
58720,43,43
58721,55,55
58722,55,55
58723,31,31
58724,162,162
58725,59,59
58726,44,44
58727,44,44
58728,62,62
58729,51,51
58730,60,60
58731,56,56
58732,54,54
58733,49,49
58734,151,151
58735,57,57
58736,40,40
58737,64,64
58738,50,50
58739,51,51
58740,47,47
58741,38,38
58742,161,161
58743,171,171
58744,30,30
58745,42,42
58746,61,61
58747,188,188
58748,48,48
58749,41,41
58750,55,55
58751,41,41
58752,66,66
58753,44,44
58754,44,44
58755,61,61
58756,168,168
58757,36,36
58758,158,158
58759,183,183
58760,44,44
58761,41,41
58762,60,60
58763,166,166
58764,43,43
58765,44,44
58766,159,159
58767,201,201
58768,37,37
58769,62,62
58770,20,20
58771,60,60
58772,120,120
58773,37,37
58774,178,178
58775,44,44
58776,172,172
58777,27,27
58778,41,41
58779,85,85
58780,48,48
58781,59,59
58782,180,180
58783,52,52
58784,61,61
58785,41,41
58786,46,46
58787,45,45
58788,171,171
58789,57,57
58790,186,186
58791,42,42
58792,53,53
58793,62,62
58794,46,46
58795,50,50
58796,1045,1045
58797,102,102
58798,33,33
58799,53,53
58800,1030,1030
58801,57,57
58802,837,837
58803,53,53
58804,22,22
58805,28,28
58806,254,254
58807,1027,1027
58808,58,58
58809,55,55
58810,46,46
58811,62,62
58812,168,168
58813,51,51
58814,52,52
58815,176,176
58816,37,37
58817,40,40
58818,175,175
58819,43,43
58820,47,47
58821,43,43
58822,251,251
58823,62,62
58824,59,59
58825,44,44
58826,51,51
58827,45,45
58828,62,62
58829,167,167
58830,54,54
58831,49,49
58832,64,64
58833,166,166
58834,65,65
58835,50,50
58836,25,25
58837,35,35
58838,181,181
58839,39,39
58840,62,62
58841,41,41
58842,44,44
58843,49,49
58844,134,134
58845,153,153
58846,59,59
58847,50,50
58848,59,59
58849,60,60
58850,37,37
58851,134,134
58852,69,69
58853,41,41
58854,44,44
58855,54,54
58856,62,62
58857,42,42
58858,49,49
58859,44,44
58860,38,38
58861,164,164
58862,116,116
58863,63,63
58864,153,153
58865,38,38
58866,63,63
58867,57,57
58868,187,187
58869,47,47
58870,172,172
58871,31,31
58872,68,68
58873,57,57
58874,42,42
58875,44,44
58876,173,173
58877,51,51
58878,28,28
58879,62,62
58880,55,55
58881,64,64
58882,39,39
58883,48,48
58884,88,88
58885,172,172
58886,53,53
58887,42,42
58888,41,41
58889,175,175
58890,174,174
58891,153,153
58892,59,59
58893,368,368
58894,52,52
58895,44,44
58896,61,61
58897,46,46
58898,48,48
58899,55,55
58900,46,46
58901,60,60
58902,56,56
58903,64,64
58904,62,62
58905,172,172
58906,63,63
58907,57,57
58908,35,35
58909,49,49
58910,57,57
58911,49,49
58912,61,61
58913,134,134
58914,51,51
58915,67,67
58916,26,26
58917,27,27
58918,169,169
58919,131,131
58920,1018,1018
58921,62,62
58922,22,22
58923,62,62
58924,70,70
58925,51,51
58926,47,47
58927,53,53
58928,43,43
58929,42,42
58930,54,54
58931,58,58
58932,187,187
58933,48,48
58934,55,55
58935,48,48
58936,34,34
58937,30,30
58938,39,39
58939,51,51
58940,94,94
58941,46,46
58942,36,36
58943,714,714
58944,41,41
58945,43,43
58946,47,47
58947,60,60
58948,40,40
58949,36,36
58950,163,163
58951,35,35
58952,61,61
58953,56,56
58954,44,44
58955,45,45
58956,56,56
58957,39,39
58958,44,44
58959,67,67
58960,174,174
58961,45,45
58962,66,66
58963,41,41
58964,37,37
58965,697,697
58966,30,30
58967,45,45
58968,58,58
58969,245,245
58970,1013,1013
58971,66,66
58972,32,32
58973,43,43
58974,26,26
58975,252,252
58976,180,180
58977,42,42
58978,162,162
58979,56,56
58980,179,179
58981,45,45
58982,55,55
58983,174,174
58984,50,50
58985,62,62
58986,54,54
58987,45,45
58988,30,30
58989,34,34
58990,52,52
58991,58,58
58992,267,267
58993,59,59
58994,1035,1035
58995,46,46
58996,58,58
58997,41,41
58998,65,65
58999,165,165
59000,61,61
59001,39,39
59002,43,43
59003,48,48
59004,62,62
59005,49,49
59006,56,56
59007,42,42
59008,1051,1051
59009,93,93
59010,36,36
59011,30,30
59012,41,41
59013,172,172
59014,32,32
59015,45,45
59016,71,71
59017,44,44
59018,148,148
59019,48,48
59020,55,55
59021,51,51
59022,172,172
59023,49,49
59024,174,174
59025,1102,1102
59026,54,54
59027,66,66
59028,49,49
59029,74,74
59030,63,63
59031,70,70
59032,57,57
59033,45,45
59034,188,188
59035,66,66
59036,59,59
59037,47,47
59038,126,126
59039,39,39
59040,34,34
59041,52,52
59042,33,33
59043,38,38
59044,48,48
59045,44,44
59046,33,33
59047,39,39
59048,27,27
59049,55,55
59050,57,57
59051,49,49
59052,61,61
59053,34,34
59054,61,61
59055,1016,1016
59056,52,52
59057,1043,1043
59058,55,55
59059,51,51
59060,52,52
59061,61,61
59062,42,42
59063,1036,1036
59064,156,156
59065,68,68
59066,174,174
59067,62,62
59068,184,184
59069,70,70
59070,67,67
59071,60,60
59072,33,33
59073,1102,1102
59074,28,28
59075,35,35
59076,41,41
59077,183,183
59078,60,60
59079,63,63
59080,59,59
59081,48,48
59082,74,74
59083,63,63
59084,35,35
59085,61,61
59086,41,41
59087,59,59
59088,40,40
59089,42,42
59090,51,51
59091,1039,1039
59092,59,59
59093,60,60
59094,28,28
59095,17,17
59096,172,172
59097,167,167
59098,53,53
59099,55,55
59100,135,135
59101,34,34
59102,54,54
59103,697,697
59104,38,38
59105,54,54
59106,62,62
59107,50,50
59108,44,44
59109,56,56
59110,48,48
59111,47,47
59112,64,64
59113,1021,1021
59114,56,56
59115,36,36
59116,58,58
59117,26,26
59118,60,60
59119,50,50
59120,43,43
59121,41,41
59122,22,22
59123,60,60
59124,157,157
59125,164,164
59126,59,59
59127,58,58
59128,21,21
59129,52,52
59130,67,67
59131,43,43
59132,49,49
59133,61,61
59134,167,167
59135,55,55
59136,146,146
59137,291,291
59138,42,42
59139,175,175
59140,56,56
59141,173,173
59142,40,40
59143,165,165
59144,42,42
59145,63,63
59146,53,53
59147,67,67
59148,62,62
59149,41,41
59150,48,48
59151,171,171
59152,58,58
59153,82,82
59154,65,65
59155,249,249
59156,65,65
59157,42,42
59158,55,55
59159,47,47
59160,54,54
59161,60,60
59162,63,63
59163,33,33
59164,51,51
59165,57,57
59166,162,162
59167,37,37
59168,47,47
59169,44,44
59170,179,179
59171,47,47
59172,71,71
59173,59,59
59174,71,71
59175,41,41
59176,57,57
59177,1036,1036
59178,45,45
59179,73,73
59180,51,51
59181,29,29
59182,66,66
59183,58,58
59184,63,63
59185,40,40
59186,57,57
59187,52,52
59188,62,62
59189,75,75
59190,64,64
59191,688,688
59192,55,55
59193,61,61
59194,39,39
59195,73,73
59196,55,55
59197,61,61
59198,164,164
59199,67,67
59200,1031,1031
59201,61,61
59202,53,53
59203,184,184
59204,59,59
59205,36,36
59206,1011,1011
59207,63,63
59208,1019,1019
59209,164,164
59210,710,710
59211,1021,1021
59212,49,49
59213,33,33
59214,27,27
59215,70,70
59216,54,54
59217,42,42
59218,63,63
59219,58,58
59220,63,63
59221,35,35
59222,42,42
59223,39,39
59224,47,47
59225,55,55
59226,155,155
59227,50,50
59228,57,57
59229,44,44
59230,58,58
59231,58,58
59232,816,816
59233,101,101
59234,48,48
59235,68,68
59236,143,143
59237,53,53
59238,38,38
59239,58,58
59240,61,61
59241,47,47
59242,42,42
59243,50,50
59244,21,21
59245,166,166
59246,45,45
59247,51,51
59248,51,51
59249,64,64
59250,64,64
59251,60,60
59252,57,57
59253,60,60
59254,45,45
59255,172,172
59256,162,162
59257,50,50
59258,61,61
59259,170,170
59260,41,41
59261,172,172
59262,28,28
59263,45,45
59264,38,38
59265,60,60
59266,61,61
59267,62,62
59268,46,46
59269,49,49
59270,37,37
59271,157,157
59272,169,169
59273,43,43
59274,48,48
59275,40,40
59276,156,156
59277,43,43
59278,42,42
59279,37,37
59280,41,41
59281,56,56
59282,46,46
59283,41,41
59284,59,59
59285,43,43
59286,159,159
59287,62,62
59288,163,163
59289,50,50
59290,59,59
59291,170,170
59292,45,45
59293,191,191
59294,33,33
59295,45,45
59296,63,63
59297,31,31
59298,39,39
59299,163,163
59300,50,50
59301,179,179
59302,181,181
59303,65,65
59304,46,46
59305,51,51
59306,54,54
59307,49,49
59308,44,44
59309,47,47
59310,1024,1024
59311,39,39
59312,56,56
59313,50,50
59314,54,54
59315,29,29
59316,50,50
59317,50,50
59318,47,47
59319,51,51
59320,32,32
59321,176,176
59322,716,716
59323,63,63
59324,48,48
59325,715,715
59326,48,48
59327,60,60
59328,41,41
59329,54,54
59330,162,162
59331,174,174
59332,68,68
59333,46,46
59334,63,63
59335,65,65
59336,43,43
59337,183,183
59338,42,42
59339,75,75
59340,61,61
59341,52,52
59342,1036,1036
59343,54,54
59344,61,61
59345,44,44
59346,172,172
59347,280,280
59348,59,59
59349,61,61
59350,69,69
59351,49,49
59352,61,61
59353,179,179
59354,189,189
59355,63,63
59356,61,61
59357,44,44
59358,171,171
59359,58,58
59360,37,37
59361,57,57
59362,185,185
59363,63,63
59364,162,162
59365,172,172
59366,57,57
59367,125,125
59368,829,829
59369,42,42
59370,57,57
59371,42,42
59372,75,75
59373,21,21
59374,27,27
59375,65,65
59376,171,171
59377,55,55
59378,55,55
59379,49,49
59380,68,68
59381,1021,1021
59382,245,245
59383,156,156
59384,36,36
59385,41,41
59386,49,49
59387,188,188
59388,135,135
59389,176,176
59390,174,174
59391,33,33
59392,43,43
59393,35,35
59394,52,52
59395,51,51
59396,49,49
59397,33,33
59398,164,164
59399,268,268
59400,51,51
59401,52,52
59402,839,839
59403,52,52
59404,59,59
59405,32,32
59406,51,51
59407,61,61
59408,169,169
59409,39,39
59410,61,61
59411,169,169
59412,54,54
59413,62,62
59414,44,44
59415,39,39
59416,58,58
59417,1027,1027
59418,47,47
59419,102,102
59420,21,21
59421,54,54
59422,56,56
59423,69,69
59424,29,29
59425,37,37
59426,163,163
59427,26,26
59428,56,56
59429,716,716
59430,45,45
59431,47,47
59432,49,49
59433,43,43
59434,55,55
59435,170,170
59436,1030,1030
59437,64,64
59438,691,691
59439,46,46
59440,162,162
59441,164,164
59442,60,60
59443,48,48
59444,53,53
59445,1023,1023
59446,45,45
59447,36,36
59448,54,54
59449,61,61
59450,45,45
59451,163,163
59452,141,141
59453,40,40
59454,51,51
59455,45,45
59456,31,31
59457,48,48
59458,1026,1026
59459,38,38
59460,169,169
59461,52,52
59462,39,39
59463,43,43
59464,65,65
59465,41,41
59466,48,48
59467,42,42
59468,57,57
59469,47,47
59470,41,41
59471,69,69
59472,48,48
59473,43,43
59474,43,43
59475,51,51
59476,48,48
59477,49,49
59478,54,54
59479,163,163
59480,48,48
59481,51,51
59482,58,58
59483,55,55
59484,49,49
59485,58,58
59486,69,69
59487,153,153
59488,36,36
59489,169,169
59490,53,53
59491,39,39
59492,106,106
59493,180,180
59494,50,50
59495,38,38
59496,47,47
59497,175,175
59498,34,34
59499,59,59
59500,54,54
59501,48,48
59502,292,292
59503,48,48
59504,63,63
59505,49,49
59506,53,53
59507,55,55
59508,50,50
59509,167,167
59510,50,50
59511,38,38
59512,223,223
59513,1020,1020
59514,179,179
59515,58,58
59516,1028,1028
59517,26,26
59518,68,68
59519,176,176
59520,1022,1022
59521,186,186
59522,39,39
59523,61,61
59524,43,43
59525,168,168
59526,65,65
59527,58,58
59528,43,43
59529,57,57
59530,39,39
59531,1029,1029
59532,53,53
59533,50,50
59534,59,59
59535,72,72
59536,67,67
59537,35,35
59538,30,30
59539,50,50
59540,69,69
59541,53,53
59542,48,48
59543,63,63
59544,49,49
59545,52,52
59546,57,57
59547,54,54
59548,44,44
59549,37,37
59550,40,40
59551,60,60
59552,1035,1035
59553,175,175
59554,1028,1028
59555,34,34
59556,42,42
59557,73,73
59558,50,50
59559,47,47
59560,49,49
59561,49,49
59562,77,77
59563,35,35
59564,166,166
59565,43,43
59566,63,63
59567,48,48
59568,43,43
59569,58,58
59570,48,48
59571,50,50
59572,97,97
59573,61,61
59574,66,66
59575,67,67
59576,45,45
59577,57,57
59578,58,58
59579,68,68
59580,53,53
59581,61,61
59582,55,55
59583,42,42
59584,44,44
59585,171,171
59586,26,26
59587,51,51
59588,52,52
59589,58,58
59590,48,48
59591,176,176
59592,41,41
59593,31,31
59594,48,48
59595,36,36
59596,172,172
59597,65,65
59598,43,43
59599,49,49
59600,63,63
59601,35,35
59602,56,56
59603,64,64
59604,30,30
59605,180,180
59606,50,50
59607,52,52
59608,29,29
59609,61,61
59610,23,23
59611,39,39
59612,44,44
59613,44,44
59614,59,59
59615,72,72
59616,55,55
59617,44,44
59618,66,66
59619,48,48
59620,47,47
59621,167,167
59622,43,43
59623,58,58
59624,64,64
59625,51,51
59626,160,160
59627,53,53
59628,60,60
59629,58,58
59630,33,33
59631,44,44
59632,39,39
59633,177,177
59634,175,175
59635,185,185
59636,171,171
59637,42,42
59638,122,122
59639,54,54
59640,49,49
59641,63,63
59642,53,53
59643,137,137
59644,56,56
59645,49,49
59646,38,38
59647,40,40
59648,57,57
59649,61,61
59650,69,69
59651,123,123
59652,57,57
59653,64,64
59654,285,285
59655,55,55
59656,41,41
59657,57,57
59658,64,64
59659,51,51
59660,41,41
59661,38,38
59662,42,42
59663,47,47
59664,168,168
59665,50,50
59666,41,41
59667,712,712
59668,59,59
59669,53,53
59670,67,67
59671,64,64
59672,1024,1024
59673,36,36
59674,43,43
59675,42,42
59676,161,161
59677,66,66
59678,48,48
59679,51,51
59680,195,195
59681,62,62
59682,49,49
59683,67,67
59684,40,40
59685,60,60
59686,46,46
59687,45,45
59688,44,44
59689,62,62
59690,47,47
59691,54,54
59692,70,70
59693,68,68
59694,68,68
59695,56,56
59696,55,55
59697,59,59
59698,171,171
59699,43,43
59700,54,54
59701,173,173
59702,1035,1035
59703,131,131
59704,57,57
59705,147,147
59706,28,28
59707,46,46
59708,51,51
59709,45,45
59710,85,85
59711,61,61
59712,162,162
59713,56,56
59714,51,51
59715,48,48
59716,45,45
59717,55,55
59718,37,37
59719,42,42
59720,1024,1024
59721,170,170
59722,193,193
59723,58,58
59724,157,157
59725,31,31
59726,56,56
59727,103,103
59728,49,49
59729,36,36
59730,172,172
59731,70,70
59732,63,63
59733,154,154
59734,37,37
59735,65,65
59736,165,165
59737,51,51
59738,57,57
59739,61,61
59740,69,69
59741,65,65
59742,46,46
59743,178,178
59744,42,42
59745,56,56
59746,369,369
59747,14,14
59748,41,41
59749,39,39
59750,64,64
59751,172,172
59752,61,61
59753,56,56
59754,298,298
59755,245,245
59756,45,45
59757,55,55
59758,52,52
59759,169,169
59760,24,24
59761,228,228
59762,43,43
59763,53,53
59764,50,50
59765,28,28
59766,39,39
59767,62,62
59768,172,172
59769,46,46
59770,44,44
59771,160,160
59772,65,65
59773,51,51
59774,64,64
59775,1013,1013
59776,51,51
59777,20,20
59778,46,46
59779,60,60
59780,61,61
59781,24,24
59782,61,61
59783,39,39
59784,67,67
59785,39,39
59786,31,31
59787,58,58
59788,93,93
59789,46,46
59790,34,34
59791,149,149
59792,53,53
59793,41,41
59794,51,51
59795,61,61
59796,52,52
59797,38,38
59798,168,168
59799,39,39
59800,45,45
59801,66,66
59802,25,25
59803,56,56
59804,57,57
59805,55,55
59806,45,45
59807,69,69
