uid,n_null,discret_null
9568,45,45
19878,169,169
17081,169,169
11352,44,44
11595,158,158
3201,43,43
8353,51,51
11718,58,58
6428,61,61
15025,166,166
6519,25,25
16918,171,171
3240,45,45
7142,45,45
4001,45,45
3252,32,32
8891,61,61
11503,63,63
18976,66,66
10904,39,39
15183,35,35
19565,176,176
3227,50,50
6919,52,52
12830,171,171
2364,182,182
19108,171,171
16339,52,52
7683,66,66
18968,36,36
11515,178,178
13866,38,38
15494,46,46
13821,55,55
15072,40,40
217,42,42
11820,165,165
14777,240,240
8775,48,48
3480,173,173
11099,164,164
2173,49,49
15796,58,58
2469,48,48
14972,45,45
3941,161,161
19704,157,157
9555,28,28
16175,42,42
14247,170,170
10065,34,34
7894,169,169
9031,50,50
5219,154,154
4639,169,169
19535,71,71
94,65,65
17181,171,171
14851,157,157
18175,48,48
14248,51,51
13208,160,160
8475,71,71
8966,160,160
11385,142,142
6622,35,35
10223,46,46
15636,57,57
6329,38,38
14792,56,56
782,173,173
14286,50,50
18087,39,39
9619,174,174
5728,151,151
18158,161,161
1819,162,162
8716,59,59
7691,161,161
12228,177,177
4109,1050,1050
4390,42,42
16310,69,69
9078,67,67
16708,45,45
3926,57,57
17018,92,92
18967,49,49
804,36,36
385,38,38
12662,43,43
11522,180,180
622,37,37
10034,47,47
10593,158,158
13210,34,34
10426,51,51
15241,42,42
19363,172,172
12864,120,120
2167,154,154
4700,41,41
4870,47,47
17114,158,158
17038,33,33
17870,64,64
8983,45,45
11652,171,171
8154,287,287
14347,53,53
16691,47,47
14205,48,48
12280,48,48
18717,49,49
6051,50,50
2773,170,170
16542,46,46
5200,159,159
16965,39,39
5503,45,45
1937,31,31
14105,48,48
4249,40,40
1871,161,161
3790,52,52
9307,152,152
3383,156,156
7752,41,41
8884,46,46
5095,34,34
104,159,159
5981,42,42
2976,167,167
11758,28,28
4629,49,49
19997,168,168
13361,53,53
1945,46,46
725,54,54
14916,55,55
15205,43,43
11748,165,165
16598,154,154
19679,99,99
8594,156,156
10594,156,156
10125,52,52
13950,170,170
3023,40,40
177,163,163
9700,52,52
18432,40,40
10433,44,44
7497,167,167
18019,52,52
2161,179,179
6820,41,41
11294,66,66
12708,63,63
12193,23,23
10047,171,171
1294,159,159
15279,178,178
2496,51,51
10713,30,30
16938,44,44
14682,57,57
1922,167,167
6097,159,159
3099,39,39
19526,62,62
13053,49,49
11721,45,45
4899,42,42
450,63,63
12038,53,53
19205,56,56
1335,171,171
8423,51,51
19191,169,169
14231,44,44
6267,179,179
6213,45,45
2740,52,52
11575,39,39
19688,48,48
9630,43,43
3815,58,58
13161,44,44
16035,173,173
9940,165,165
13292,60,60
13862,176,176
16353,62,62
3493,48,48
17244,57,57
9981,191,191
6336,66,66
17750,35,35
12770,63,63
6729,50,50
19001,175,175
4062,57,57
17340,44,44
3510,62,62
11051,46,46
11783,55,55
6173,62,62
7038,47,47
3086,171,171
1751,44,44
12499,158,158
3842,61,61
5498,54,54
19684,175,175
6909,43,43
14400,42,42
227,38,38
4115,50,50
8864,40,40
7258,172,172
2995,61,61
17374,185,185
15326,44,44
14250,35,35
15957,166,166
3442,63,63
3632,163,163
9332,48,48
16495,166,166
5500,180,180
14049,45,45
13729,169,169
4536,41,41
18286,42,42
18943,46,46
8642,62,62
18767,59,59
7335,59,59
5033,69,69
5536,51,51
12298,37,37
18470,62,62
6255,167,167
14375,47,47
7739,66,66
2334,54,54
8476,46,46
5075,45,45
14128,159,159
7277,161,161
12640,56,56
12151,49,49
12854,169,169
10068,46,46
124,174,174
17209,160,160
17044,36,36
14354,36,36
18435,42,42
12337,58,58
18438,60,60
7778,50,50
8741,169,169
1878,54,54
8563,49,49
4956,64,64
1874,176,176
1805,161,161
18207,42,42
6175,62,62
8271,48,48
10386,162,162
243,47,47
17938,169,169
15677,40,40
10506,158,158
1012,168,168
16845,43,43
9834,176,176
7902,109,109
16517,44,44
2287,39,39
17201,57,57
3208,42,42
12351,164,164
11386,52,52
11147,44,44
17804,125,125
13363,43,43
18791,38,38
2190,40,40
9746,166,166
9854,50,50
10762,48,48
283,155,155
10784,55,55
11443,46,46
16194,55,55
13943,38,38
19776,33,33
4324,44,44
11672,66,66
11581,52,52
8781,158,158
17617,36,36
17849,52,52
3158,39,39
7550,45,45
11118,43,43
7063,37,37
12686,49,49
12176,175,175
18229,64,64
17463,169,169
11697,172,172
11382,45,45
6487,166,166
18795,157,157
6869,163,163
2837,174,174
17180,154,154
12011,158,158
5413,175,175
14956,171,171
13711,47,47
1265,52,52
3463,184,184
4513,42,42
19011,57,57
12954,166,166
11239,159,159
11362,37,37
12781,51,51
16982,41,41
3407,163,163
13155,162,162
4847,58,58
7937,47,47
7206,167,167
14197,55,55
14442,182,182
15495,160,160
9256,57,57
185,40,40
3762,160,160
19721,170,170
345,174,174
5059,52,52
9290,34,34
786,174,174
14186,161,161
18995,47,47
2389,136,136
17877,156,156
9044,165,165
6398,43,43
2915,66,66
952,62,62
14035,156,156
19576,60,60
9414,160,160
5622,56,56
3001,158,158
12915,46,46
9522,62,62
721,51,51
16679,45,45
14712,182,182
14459,42,42
19732,164,164
19979,42,42
1302,59,59
15964,53,53
11234,53,53
4415,158,158
1957,152,152
15309,171,171
8203,176,176
12180,37,37
9004,45,45
7343,46,46
6008,53,53
6343,154,154
2246,59,59
13491,47,47
6709,154,154
4027,46,46
10812,170,170
6601,44,44
16962,160,160
18408,156,156
408,38,38
4467,37,37
18480,174,174
11430,35,35
9788,44,44
8600,55,55
4557,42,42
4729,169,169
2435,23,23
3223,42,42
6737,51,51
7869,38,38
11636,61,61
5318,166,166
15341,41,41
7124,56,56
18448,51,51
18518,48,48
11741,39,39
8710,46,46
8591,43,43
10945,32,32
10813,40,40
14209,180,180
5648,41,41
4520,163,163
10821,46,46
9771,52,52
13835,174,174
4257,27,27
18001,39,39
14223,68,68
4848,33,33
8883,37,37
17665,52,52
12907,20,20
12946,64,64
9989,47,47
19395,153,153
17162,169,169
3591,171,171
12230,156,156
16233,160,160
8584,43,43
17781,48,48
17279,57,57
410,45,45
8121,43,43
17387,23,23
16329,54,54
3007,159,159
633,49,49
6903,177,177
19710,66,66
211,35,35
11255,61,61
15743,42,42
13553,40,40
5755,175,175
15946,47,47
1775,32,32
5478,63,63
19580,30,30
13811,48,48
5483,61,61
13479,157,157
10501,57,57
15356,42,42
17662,175,175
1852,166,166
4566,172,172
4936,59,59
6223,171,171
10066,58,58
15478,149,149
4286,58,58
676,31,31
5591,158,158
13742,54,54
14946,48,48
13763,171,171
14486,48,48
5438,167,167
13097,162,162
13615,56,56
689,35,35
13502,67,67
12906,46,46
2619,119,119
5187,33,33
15533,50,50
10393,47,47
2601,46,46
9192,54,54
17335,59,59
15404,47,47
514,36,36
2365,27,27
18691,39,39
13991,270,270
1868,63,63
18539,50,50
14177,57,57
11773,32,32
16623,33,33
4524,163,163
19766,51,51
1729,40,40
11326,182,182
5745,183,183
16094,167,167
18258,59,59
5603,164,164
14216,34,34
6887,63,63
1518,40,40
18574,55,55
14674,41,41
16818,40,40
5832,42,42
12807,30,30
4049,165,165
12714,159,159
12592,45,45
6582,57,57
16584,175,175
12412,39,39
8007,56,56
16607,173,173
12241,165,165
19242,161,161
14768,44,44
4793,159,159
9576,40,40
11220,45,45
4739,168,168
19444,38,38
6099,41,41
16240,68,68
12511,158,158
6628,73,73
18468,43,43
6419,170,170
17255,42,42
3022,164,164
3764,62,62
3142,41,41
8102,38,38
19170,176,176
4424,154,154
9260,49,49
3747,59,59
19154,42,42
4906,50,50
9161,169,169
9005,52,52
176,42,42
14512,53,53
4733,68,68
15560,51,51
4697,166,166
19974,168,168
6667,180,180
7339,43,43
13171,45,45
13642,162,162
15090,159,159
6073,50,50
12479,178,178
15312,40,40
3308,148,148
10717,178,178
18188,40,40
1007,42,42
12258,52,52
19627,62,62
10327,15,15
12728,173,173
3148,46,46
15422,42,42
18007,49,49
6882,60,60
11572,148,148
18289,159,159
12966,42,42
5546,33,33
981,61,61
18583,166,166
16557,41,41
2626,61,61
19028,165,165
17546,41,41
13985,41,41
13575,43,43
7728,57,57
17190,180,180
16873,46,46
18839,174,174
8263,42,42
17894,52,52
5284,52,52
12729,64,64
234,43,43
19889,183,183
2591,51,51
3100,51,51
19729,46,46
4264,42,42
6360,231,231
14928,38,38
7713,172,172
15867,45,45
1911,166,166
13457,182,182
12572,161,161
16355,158,158
12425,60,60
15604,62,62
12340,64,64
1104,163,163
4813,52,52
18114,154,154
7310,34,34
15244,37,37
19518,36,36
3902,50,50
8898,160,160
11533,165,165
8274,53,53
19689,51,51
5514,57,57
18527,47,47
17869,169,169
10371,52,52
8530,47,47
9504,41,41
5645,53,53
18561,181,181
3594,159,159
11949,175,175
10276,51,51
19047,37,37
17600,44,44
16479,58,58
18513,56,56
1250,48,48
18852,45,45
16915,172,172
8418,43,43
16201,47,47
18340,63,63
6387,153,153
19818,52,52
16308,44,44
14419,59,59
3554,33,33
8791,43,43
10455,43,43
12582,48,48
12048,65,65
12186,34,34
18084,161,161
16101,49,49
478,163,163
8205,159,159
9124,163,163
1745,178,178
8422,42,42
10998,156,156
6024,44,44
17300,40,40
11622,30,30
11035,160,160
17323,43,43
16935,160,160
12897,55,55
7056,149,149
10571,174,174
4388,51,51
17582,46,46
4942,39,39
5789,58,58
3182,25,25
16668,45,45
9426,163,163
11795,30,30
11091,38,38
8072,100,100
2318,48,48
16881,51,51
8357,48,48
1490,43,43
10761,40,40
17575,165,165
12625,38,38
13444,35,35
9415,162,162
2797,74,74
3294,47,47
14770,43,43
4779,160,160
3286,165,165
7442,63,63
8035,53,53
4454,62,62
14477,200,200
17409,173,173
15290,46,46
8169,50,50
19921,45,45
5106,39,39
897,156,156
2215,53,53
6572,63,63
19316,51,51
14598,226,226
9036,69,69
15555,57,57
6507,56,56
8301,175,175
9361,61,61
4712,37,37
17350,41,41
2394,167,167
14421,39,39
15686,59,59
17491,49,49
16604,164,164
18008,47,47
12924,46,46
9566,49,49
5878,62,62
19169,167,167
11388,59,59
10696,168,168
4970,40,40
15753,54,54
1289,40,40
15040,48,48
15730,43,43
15243,66,66
14541,156,156
158,60,60
16311,34,34
861,164,164
18427,164,164
13401,38,38
5672,35,35
5831,47,47
5639,157,157
18897,167,167
6490,166,166
7901,46,46
12555,44,44
10230,39,39
10401,161,161
1832,47,47
14220,86,86
8278,52,52
2038,42,42
4094,43,43
11677,145,145
13628,54,54
15250,41,41
4250,173,173
6477,42,42
5485,169,169
15246,161,161
9673,40,40
7054,45,45
7991,42,42
12811,145,145
7850,54,54
8855,46,46
9022,169,169
13724,43,43
6480,164,164
7084,174,174
4382,39,39
17184,51,51
11715,56,56
364,180,180
13019,50,50
8796,166,166
6518,38,38
7489,47,47
7897,52,52
16,49,49
17640,42,42
751,34,34
3515,58,58
1481,170,170
8292,66,66
14546,171,171
17585,29,29
3053,161,161
19320,56,56
5127,161,161
16121,29,29
3569,177,177
13092,43,43
14330,165,165
8114,27,27
16509,167,167
15734,35,35
18262,170,170
10473,61,61
13659,34,34
9191,164,164
12017,58,58
17364,157,157
5038,41,41
19598,46,46
1726,46,46
15393,148,148
16816,40,40
17185,65,65
8449,34,34
13764,56,56
2386,54,54
12646,50,50
3848,43,43
10708,58,58
2823,171,171
2077,48,48
9631,27,27
13259,173,173
19103,33,33
3159,158,158
16326,180,180
11148,29,29
9906,42,42
15016,40,40
3745,160,160
11230,43,43
1074,152,152
1156,60,60
9099,167,167
11098,178,178
13850,26,26
1895,52,52
9897,57,57
9353,178,178
6929,164,164
82,47,47
11690,42,42
1848,48,48
2314,48,48
14489,48,48
9542,49,49
11667,171,171
15630,170,170
2397,169,169
3940,44,44
12883,185,185
18582,161,161
4692,43,43
9324,41,41
2115,47,47
7389,47,47
15122,167,167
17384,46,46
6678,159,159
3005,61,61
19960,41,41
797,47,47
7930,156,156
15335,159,159
17248,180,180
10577,163,163
3393,37,37
602,171,171
18068,156,156
13890,37,37
19133,47,47
10101,47,47
3854,28,28
19465,46,46
7048,48,48
712,62,62
13074,43,43
9157,176,176
15715,58,58
18618,60,60
5067,172,172
4124,56,56
19193,37,37
393,34,34
2764,166,166
1111,34,34
14257,159,159
9609,68,68
18684,54,54
15184,57,57
12493,173,173
19171,48,48
2952,45,45
1263,161,161
2600,155,155
18857,27,27
9528,59,59
2051,46,46
19309,45,45
3320,39,39
17215,35,35
5963,173,173
6163,63,63
5432,174,174
13999,39,39
7898,47,47
14553,41,41
1697,44,44
7543,164,164
8127,60,60
5361,54,54
16969,50,50
16152,172,172
16527,58,58
7533,163,163
12648,177,177
3391,51,51
13739,166,166
13254,43,43
5617,46,46
15167,49,49
1434,48,48
7891,51,51
5712,38,38
14077,170,170
7075,50,50
986,53,53
15589,169,169
13337,39,39
14996,35,35
17415,41,41
688,57,57
13599,51,51
18365,174,174
15171,40,40
1900,51,51
8817,46,46
12138,35,35
17807,38,38
18453,171,171
9833,161,161
3963,41,41
5856,39,39
18246,62,62
3792,159,159
6269,66,66
542,46,46
16992,42,42
10458,42,42
13396,156,156
19906,51,51
13518,167,167
12999,67,67
14309,187,187
8066,67,67
18240,71,71
13550,43,43
12877,58,58
18505,42,42
13649,61,61
7909,63,63
6819,155,155
15512,40,40
8468,60,60
11649,40,40
14892,163,163
14846,48,48
113,42,42
4648,47,47
19383,162,162
7465,44,44
17502,45,45
11293,167,167
15468,46,46
17394,44,44
13600,40,40
12107,45,45
19982,58,58
16826,51,51
12128,39,39
14791,55,55
19874,63,63
9355,42,42
12656,50,50
664,48,48
17919,35,35
10359,157,157
7633,181,181
17151,38,38
5942,40,40
12754,40,40
2853,48,48
12491,45,45
5018,64,64
15405,149,149
10929,51,51
2661,126,126
10081,59,59
6388,45,45
4995,44,44
6258,46,46
2913,46,46
2097,60,60
19012,61,61
8820,42,42
9948,58,58
6972,53,53
10627,34,34
17299,48,48
3879,166,166
18451,173,173
4396,167,167
71,41,41
18496,63,63
8937,168,168
572,50,50
418,155,155
8874,179,179
14984,46,46
12963,49,49
15123,147,147
9988,179,179
1134,46,46
6348,61,61
12173,157,157
15766,48,48
888,45,45
3266,64,64
5941,66,66
15685,36,36
5470,166,166
12879,46,46
15782,49,49
12943,166,166
3918,33,33
13892,58,58
5451,170,170
3914,173,173
5628,60,60
6497,33,33
14600,65,65
4620,63,63
15091,34,34
16855,49,49
15206,41,41
6598,41,41
19074,55,55
18173,32,32
3768,36,36
256,157,157
16983,32,32
547,171,171
8477,42,42
16759,157,157
515,49,49
9544,40,40
18223,50,50
3191,157,157
922,177,177
17483,165,165
13219,165,165
11730,70,70
13291,51,51
5612,44,44
14891,241,241
2302,172,172
12505,46,46
9182,158,158
12244,50,50
9796,176,176
15600,171,171
3959,59,59
11341,49,49
17451,161,161
18706,33,33
8886,57,57
5643,36,36
8415,169,169
3289,181,181
15221,38,38
1221,47,47
4414,47,47
5690,59,59
5412,161,161
14533,59,59
4337,38,38
17552,155,155
19129,182,182
550,63,63
10584,160,160
4345,159,159
4107,44,44
12438,62,62
17325,44,44
8227,53,53
12328,45,45
2918,44,44
14659,166,166
8842,51,51
14907,42,42
4713,48,48
14263,146,146
127,151,151
12785,54,54
6562,165,165
15931,57,57
486,41,41
5442,172,172
18613,40,40
5193,178,178
10208,158,158
12832,170,170
17732,59,59
17144,160,160
5933,58,58
10404,49,49
294,51,51
1183,49,49
13630,154,154
9589,47,47
5820,164,164
12679,162,162
10141,34,34
1455,167,167
309,56,56
15169,48,48
5040,168,168
14012,44,44
8116,53,53
5658,46,46
11540,166,166
14051,45,45
9800,168,168
18798,63,63
18711,161,161
58,47,47
16964,54,54
15400,51,51
587,55,55
2973,47,47
17028,46,46
15419,56,56
17055,59,59
12939,44,44
15035,158,158
14073,45,45
3665,29,29
19552,43,43
4282,42,42
1973,166,166
14182,42,42
9329,171,171
18735,165,165
9901,58,58
15453,38,38
15955,40,40
9750,162,162
9930,47,47
17,51,51
1505,51,51
2081,56,56
5132,168,168
7463,173,173
4859,52,52
15077,174,174
2593,176,176
7722,45,45
6011,45,45
16729,41,41
18191,174,174
16424,44,44
13427,164,164
9686,168,168
10284,35,35
6344,59,59
1881,160,160
13445,278,278
16009,153,153
14219,60,60
12980,66,66
18608,24,24
12448,177,177
8003,52,52
2681,163,163
19706,178,178
229,59,59
4022,157,157
5778,169,169
9089,47,47
16990,283,283
4504,36,36
3040,159,159
19994,52,52
13475,49,49
19489,31,31
18875,62,62
14841,54,54
6838,60,60
15755,43,43
10209,159,159
19772,42,42
555,167,167
11567,45,45
12548,35,35
14109,46,46
19219,66,66
1610,41,41
4357,163,163
4652,48,48
1639,47,47
1949,163,163
592,156,156
7159,56,56
14423,48,48
8344,59,59
6700,32,32
6524,165,165
2630,30,30
14344,169,169
8554,58,58
11513,276,276
11839,60,60
12889,43,43
18612,49,49
1232,174,174
13875,38,38
18615,61,61
12140,159,159
13501,165,165
2237,178,178
2373,182,182
3036,59,59
15578,68,68
3220,168,168
18146,34,34
6026,46,46
12422,178,178
17861,43,43
13030,65,65
5980,156,156
7192,61,61
13686,163,163
9958,48,48
8895,197,197
17354,44,44
18141,42,42
9447,54,54
19632,47,47
1587,54,54
16160,41,41
10613,56,56
17275,41,41
12622,46,46
3548,51,51
2489,47,47
16275,41,41
10163,155,155
3051,160,160
18130,50,50
16989,166,166
1563,54,54
1073,173,173
14647,32,32
8470,38,38
15678,31,31
6702,48,48
2113,53,53
4518,46,46
10865,33,33
3497,42,42
9888,28,28
12916,44,44
11723,60,60
14754,172,172
3484,64,64
17135,50,50
2577,41,41
3272,159,159
1687,152,152
11414,50,50
12545,48,48
17161,54,54
10147,42,42
18241,44,44
6826,32,32
3609,153,153
505,178,178
12633,38,38
13772,50,50
15245,55,55
1317,30,30
930,50,50
4386,50,50
12041,156,156
2573,42,42
19348,39,39
7388,53,53
12730,166,166
1796,159,159
4994,50,50
7876,44,44
7563,47,47
11805,44,44
12841,40,40
11152,41,41
10877,44,44
9855,160,160
14377,56,56
8034,38,38
6577,167,167
3997,29,29
16830,52,52
16537,34,34
11261,35,35
17722,40,40
7644,167,167
17930,39,39
9806,165,165
1692,159,159
297,161,161
9081,44,44
13365,44,44
18672,161,161
1246,39,39
2967,72,72
10309,153,153
5935,46,46
10432,54,54
11380,46,46
7532,64,64
13182,52,52
2982,158,158
2335,150,150
2588,170,170
17134,41,41
2522,65,65
4841,42,42
16669,150,150
16187,197,197
17977,41,41
11819,65,65
10074,48,48
19183,49,49
1107,158,158
6802,55,55
16198,35,35
5253,69,69
1461,57,57
783,164,164
17713,238,238
12605,54,54
3696,56,56
8759,42,42
16496,46,46
6115,42,42
10859,47,47
9718,48,48
11269,52,52
8111,164,164
18473,47,47
8858,37,37
13675,49,49
10207,160,160
15724,43,43
3604,61,61
11964,61,61
6498,166,166
15819,41,41
3824,166,166
1713,62,62
437,49,49
11634,64,64
10661,165,165
3006,165,165
19291,160,160
4683,57,57
8453,46,46
4213,50,50
7346,41,41
12302,153,153
6438,195,195
11562,46,46
9856,40,40
16245,177,177
14430,40,40
6697,41,41
18322,175,175
5655,44,44
13912,168,168
5505,26,26
8969,45,45
18740,166,166
15082,174,174
1666,43,43
13585,41,41
5479,52,52
8559,51,51
1520,44,44
19273,159,159
13106,60,60
12610,50,50
16764,65,65
18412,42,42
3758,47,47
7625,164,164
3062,159,159
6777,55,55
8645,45,45
11319,45,45
10590,164,164
6966,160,160
19657,179,179
11128,177,177
11298,60,60
12019,45,45
2751,53,53
15944,36,36
7194,43,43
8451,118,118
5484,29,29
3634,45,45
7118,54,54
992,50,50
9671,158,158
3041,42,42
112,51,51
13959,166,166
12459,44,44
14999,55,55
18310,44,44
869,44,44
5342,160,160
10497,47,47
18379,52,52
4790,59,59
5619,45,45
6767,180,180
9996,34,34
8251,158,158
17704,178,178
10010,158,158
12536,48,48
2660,33,33
16900,51,51
13533,58,58
6952,159,159
6501,65,65
6029,35,35
14050,36,36
2458,44,44
17756,52,52
18206,160,160
8463,44,44
13460,169,169
9950,58,58
1647,58,58
19358,40,40
14715,76,76
806,66,66
16693,46,46
16486,150,150
1951,33,33
14774,54,54
2719,31,31
5703,176,176
3349,46,46
14032,47,47
316,47,47
14208,48,48
8082,64,64
10356,38,38
15695,58,58
13085,40,40
5777,53,53
14193,43,43
9412,41,41
13302,57,57
14687,158,158
634,58,58
15212,40,40
6965,56,56
1567,40,40
4606,34,34
14060,160,160
18763,51,51
337,44,44
4601,41,41
11252,44,44
14422,60,60
5492,163,163
3890,53,53
13008,167,167
3923,160,160
16686,37,37
5873,47,47
8206,55,55
7580,70,70
12772,173,173
14441,58,58
18442,49,49
3707,41,41
10726,175,175
784,44,44
15767,158,158
5382,49,49
8765,42,42
12957,54,54
10633,25,25
16123,162,162
3193,57,57
15318,171,171
13372,77,77
7177,160,160
19299,149,149
11076,177,177
9934,39,39
18051,169,169
2247,46,46
7812,44,44
12001,71,71
1564,54,54
19034,178,178
13790,53,53
11826,173,173
18570,52,52
16939,40,40
7186,42,42
19892,39,39
8959,49,49
2802,163,163
6154,175,175
19674,60,60
15872,169,169
17702,44,44
4039,43,43
9302,168,168
14072,61,61
10367,175,175
7652,47,47
9972,157,157
18659,49,49
2222,69,69
19080,40,40
19195,159,159
1664,176,176
11663,58,58
19019,36,36
10213,39,39
19224,46,46
15374,36,36
13402,172,172
2550,174,174
15718,27,27
5133,47,47
17611,175,175
2098,42,42
5141,50,50
6649,172,172
19159,160,160
1114,32,32
15480,56,56
7213,49,49
4303,54,54
17150,47,47
11168,42,42
7094,44,44
10736,57,57
1607,53,53
6764,61,61
9922,49,49
12014,182,182
2804,43,43
9667,32,32
10418,45,45
5940,52,52
15951,159,159
19988,157,157
17521,49,49
8166,49,49
18554,55,55
19725,176,176
10395,165,165
13474,36,36
19418,50,50
14180,170,170
19566,160,160
14379,58,58
17037,165,165
6530,46,46
17445,32,32
9918,46,46
3811,152,152
12955,156,156
2673,182,182
4522,46,46
9178,165,165
19476,45,45
9859,168,168
10632,161,161
3485,54,54
13301,166,166
11466,171,171
2105,175,175
16457,37,37
13244,61,61
13136,49,49
9108,52,52
12661,169,169
2742,61,61
1341,44,44
5409,159,159
4778,42,42
19517,63,63
11281,171,171
5083,158,158
5904,167,167
14617,42,42
6785,168,168
17450,156,156
15774,50,50
4268,159,159
11227,157,157
10110,31,31
13920,27,27
10305,57,57
16941,46,46
15613,63,63
1708,44,44
933,169,169
238,53,53
13034,64,64
9057,57,57
11243,160,160
10259,61,61
17972,43,43
1252,164,164
1127,162,162
10920,61,61
10842,44,44
9059,61,61
15690,168,168
4339,162,162
3577,52,52
12279,63,63
10991,158,158
658,42,42
7609,49,49
14849,48,48
1566,60,60
12618,38,38
719,30,30
3473,164,164
14656,41,41
2382,158,158
246,176,176
19802,181,181
92,59,59
19883,64,64
18096,173,173
16321,168,168
73,46,46
2043,40,40
14573,174,174
13537,164,164
5657,47,47
5186,42,42
13793,45,45
2669,178,178
3263,47,47
5124,40,40
19655,166,166
17183,44,44
17868,49,49
17208,159,159
16567,65,65
15135,45,45
2910,39,39
2872,40,40
9017,65,65
1155,55,55
3724,178,178
6328,46,46
3964,52,52
1952,43,43
18075,46,46
6762,46,46
8920,38,38
2056,159,159
2042,55,55
16614,178,178
3202,36,36
5826,161,161
12692,177,177
12568,41,41
4020,44,44
15816,41,41
11593,62,62
19198,50,50
2877,46,46
12401,46,46
2423,49,49
9096,166,166
7734,41,41
19374,167,167
14902,163,163
3993,158,158
8480,51,51
17886,31,31
14534,158,158
3511,37,37
11111,173,173
13986,52,52
4743,164,164
5862,55,55
15095,181,181
5724,40,40
7153,61,61
5509,47,47
10380,44,44
3863,170,170
17341,32,32
1083,45,45
3618,160,160
19661,36,36
7254,52,52
7461,52,52
12528,46,46
15222,60,60
6485,46,46
17622,152,152
6005,163,163
1826,34,34
7983,39,39
10626,51,51
9039,46,46
2642,55,55
18983,56,56
13845,34,34
17810,155,155
17204,36,36
19116,59,59
11276,43,43
8289,38,38
1076,176,176
17553,110,110
9000,27,27
19795,50,50
19986,161,161
1128,47,47
5402,39,39
11537,176,176
16117,157,157
5233,56,56
9167,65,65
15772,180,180
1535,44,44
1857,58,58
3113,165,165
14739,55,55
6888,174,174
942,162,162
10737,44,44
13434,170,170
13047,44,44
3311,50,50
5169,58,58
8644,174,174
2563,160,160
263,35,35
19372,34,34
2634,60,60
3169,44,44
8416,157,157
12643,44,44
1027,69,69
18971,173,173
16070,37,37
300,158,158
1399,153,153
19937,37,37
17330,66,66
13393,161,161
1176,54,54
9025,44,44
17716,60,60
19190,168,168
5592,47,47
650,177,177
837,39,39
16414,156,156
12718,161,161
11381,147,147
13629,52,52
16307,30,30
11409,39,39
12734,48,48
9883,49,49
4533,171,171
8726,36,36
5457,178,178
469,44,44
14719,60,60
14254,55,55
17410,167,167
18902,64,64
15797,31,31
13335,155,155
8900,59,59
1471,48,48
9119,64,64
6122,43,43
2954,43,43
18187,62,62
11198,34,34
7604,44,44
6025,43,43
12886,187,187
2818,45,45
7710,46,46
17422,164,164
790,50,50
11396,44,44
18975,49,49
15607,60,60
15227,39,39
5790,156,156
16324,44,44
2433,46,46
17976,41,41
15576,62,62
10561,37,37
4240,63,63
8802,40,40
14490,176,176
14829,166,166
14119,57,57
7515,156,156
7624,42,42
15350,46,46
2361,48,48
9104,25,25
17883,286,286
8443,58,58
7393,170,170
770,49,49
6280,49,49
16484,53,53
9787,43,43
7321,44,44
19062,49,49
4804,42,42
10185,160,160
978,33,33
14649,32,32
2328,43,43
497,46,46
2248,47,47
10402,163,163
4475,62,62
14969,163,163
14958,52,52
10977,179,179
11242,43,43
4006,154,154
10993,36,36
12650,51,51
6873,162,162
4731,101,101
19822,62,62
19609,167,167
9741,38,38
8460,162,162
3502,164,164
7151,36,36
13417,113,113
10206,46,46
9174,159,159
14949,49,49
13238,46,46
3537,164,164
18720,40,40
16313,51,51
18688,58,58
2461,170,170
6679,170,170
14026,163,163
10544,45,45
5998,159,159
12979,65,65
17474,48,48
9944,42,42
10958,39,39
16165,32,32
19073,180,180
13899,157,157
18371,32,32
19918,156,156
9658,45,45
16089,43,43
14004,176,176
15156,43,43
17533,43,43
1661,37,37
12711,46,46
3334,40,40
5265,63,63
13631,61,61
16462,49,49
738,177,177
19369,49,49
18342,59,59
11280,38,38
11288,177,177
17346,58,58
3917,169,169
2537,29,29
13902,45,45
5595,73,73
6031,160,160
12344,38,38
7593,50,50
15788,56,56
72,27,27
10146,52,52
882,159,159
18843,164,164
5056,156,156
10901,164,164
3109,170,170
423,46,46
2362,170,170
7490,185,185
10782,156,156
9812,46,46
9274,158,158
9383,163,163
5589,177,177
15276,48,48
9480,61,61
10709,51,51
10753,50,50
13465,39,39
9364,166,166
10942,160,160
16376,168,168
13803,294,294
17168,167,167
18133,171,171
17872,57,57
11987,176,176
19758,68,68
2509,161,161
5048,169,169
7418,179,179
11306,37,37
5369,159,159
3809,58,58
9112,150,150
5326,41,41
10221,44,44
10290,56,56
12497,45,45
9142,48,48
1456,42,42
2448,56,56
18601,186,186
3346,49,49
4567,34,34
18016,165,165
19672,55,55
12023,162,162
9978,66,66
2259,164,164
9437,63,63
15534,46,46
9296,41,41
9336,46,46
14867,37,37
16263,152,152
19148,41,41
4876,49,49
13805,45,45
13143,50,50
18592,48,48
11848,162,162
10373,57,57
15888,50,50
12007,41,41
18136,55,55
6136,61,61
6990,44,44
17127,46,46
12102,59,59
14638,64,64
11497,44,44
9490,41,41
9484,63,63
13159,57,57
16342,45,45
2493,61,61
10771,27,27
5465,153,153
19335,65,65
10925,49,49
12468,45,45
10391,156,156
429,51,51
14350,45,45
3602,179,179
8286,168,168
8829,32,32
18326,152,152
4335,59,59
1491,37,37
12996,64,64
3861,34,34
